id	symbol	description	A2_rep1	A2_rep2	B2_rep1	B2_rep2	C2_rep1	C2_rep2	D3_rep1	D3_rep2	pUC57_rep1	pUC57_rep2
ENSG00000196510	ANAPC7	"anaphase promoting complex subunit 7"	3176	1243	3214	1331	3383	1508	3510	1415	3567	1450
ENSG00000196517	SLC6A9	"solute carrier family 6 member 9"	386	255	528	301	355	198	407	220	340	249
ENSG00000196526	AFAP1	"actin filament associated protein 1"	866	583	1016	585	980	446	975	438	976	475
ENSG00000196531	NACA	"nascent polypeptide-associated complex alpha subunit"	12850	4557	13007	5779	14208	8269	17738	8360	15642	8038
ENSG00000196535	MYO18A	"myosin XVIIIA"	2204	1896	2312	1727	2374	956	3165	1130	2665	1156
ENSG00000196542	SPTSSB	"serine palmitoyltransferase small subunit B"	306	57	222	88	270	94	178	142	268	109
ENSG00000196544	BORCS6	"BLOC-1 related complex subunit 6"	250	181	273	197	267	155	306	149	304	148
ENSG00000196547	MAN2A2	"mannosidase alpha class 2A member 2"	923	524	1070	607	1050	428	1143	489	1000	488
ENSG00000196557	CACNA1H	"calcium voltage-gated channel subunit alpha1 H"	1021	1144	1170	1104	964	659	1044	714	1027	698
ENSG00000196562	SULF2	"sulfatase 2"	488	191	499	199	538	165	465	172	545	186
ENSG00000196576	PLXNB2	"plexin B2"	6054	4185	6313	3764	6056	2485	6396	2619	6531	2646
ENSG00000196584	XRCC2	"X-ray repair cross complementing 2"	1218	411	1261	451	1303	381	1012	395	1360	406
ENSG00000196586	MYO6	"myosin VI"	1910	965	2584	1171	1773	856	1630	964	1688	1368
ENSG00000196588	MKL1	"megakaryoblastic leukemia (translocation) 1"	672	453	665	471	709	316	683	355	670	396
ENSG00000196591	HDAC2	"histone deacetylase 2"	5959	1672	6057	2066	6378	2096	5086	2223	6849	2321
ENSG00000196628	TCF4	"transcription factor 4"	1219	488	1292	605	1282	529	1335	560	1351	582
ENSG00000196636	SDHAF3	"succinate dehydrogenase complex assembly factor 3"	557	101	554	131	598	199	419	210	608	202
ENSG00000196642	RABL6	"RAB, member RAS oncogene family like 6"	2415	1513	2290	1450	2566	908	2313	1068	2819	1094
ENSG00000196652	ZKSCAN5	"zinc finger with KRAB and SCAN domains 5"	1363	529	1432	680	1399	544	1282	609	1400	581
ENSG00000196655	TRAPPC4	"trafficking protein particle complex 4"	617	276	622	302	598	370	785	360	674	342
ENSG00000196660	SLC30A10	"solute carrier family 30 member 10"	726	331	798	338	677	307	800	331	704	332
ENSG00000196663	TECPR2	"tectonin beta-propeller repeat containing 2"	560	335	596	376	580	233	730	277	560	272
ENSG00000196670	ZFP62	"ZFP62 zinc finger protein"	618	281	607	300	641	261	596	277	698	289
ENSG00000196678	ERI2	"ERI1 exoribonuclease family member 2"	581	209	571	260	631	256	596	286	587	241
ENSG00000196683	TOMM7	"translocase of outer mitochondrial membrane 7"	1674	619	1628	817	1752	1158	2228	1146	2046	1141
ENSG00000196693	ZNF33B	"zinc finger protein 33B"	495	172	458	210	481	220	398	243	521	227
ENSG00000196696	AC009022.1	""	212	163	205	158	205	134	227	138	196	137
ENSG00000196704	AMZ2	"archaelysin family metallopeptidase 2"	1000	212	1021	277	1044	321	722	339	1042	334
ENSG00000196705	ZNF431	"zinc finger protein 431"	747	320	767	363	840	332	687	338	814	362
ENSG00000196712	NF1	"neurofibromin 1"	2287	1149	3550	1377	2224	1060	2351	1143	2384	1563
ENSG00000196715	VKORC1L1	"vitamin K epoxide reductase complex subunit 1 like 1"	2133	905	2693	999	2105	918	2315	1005	2143	1155
ENSG00000196730	DAPK1	"death associated protein kinase 1"	1783	1028	1893	1011	1971	817	2146	816	1980	758
ENSG00000196739	COL27A1	"collagen type XXVII alpha 1 chain"	1725	1246	1586	1150	1778	757	1908	844	1978	798
ENSG00000196743	GM2A	"GM2 ganglioside activator"	872	494	893	510	924	529	1031	511	998	551
ENSG00000196747	HIST1H2AI	"histone cluster 1 H2A family member i"	3378	936	3501	1029	3969	1004	3562	1111	4208	1136
ENSG00000196756	SNHG17	"small nucleolar RNA host gene 17"	399	223	405	205	385	135	427	211	395	176
ENSG00000196757	ZNF700	"zinc finger protein 700"	260	133	258	154	257	153	392	160	339	152
ENSG00000196776	CD47	"CD47 molecule"	317	94	298	143	376	131	329	148	376	158
ENSG00000196781	TLE1	"transducin like enhancer of split 1"	2377	986	2445	1117	2343	785	2199	863	2569	866
ENSG00000196782	MAML3	"mastermind like transcriptional coactivator 3"	531	269	546	261	528	236	449	244	450	238
ENSG00000196787	HIST1H2AG	"histone cluster 1 H2A family member g"	9582	1439	9320	1728	10130	2378	6499	2464	10891	2427
ENSG00000196792	STRN3	"striatin 3"	8191	3292	8110	3702	8736	3762	8062	3822	9087	3814
ENSG00000196810	CTBP1-AS2	"CTBP1 antisense RNA 2 (head to head)"	790	409	822	397	815	344	836	377	887	417
ENSG00000196814	MVB12B	"multivesicular body subunit 12B"	203	145	173	152	204	104	168	93	187	124
ENSG00000196821	C6orf106	"chromosome 6 open reading frame 106"	1618	1190	1858	1192	1758	913	2276	949	1919	1024
ENSG00000196843	ARID5A	"AT-rich interaction domain 5A"	275	117	272	112	334	93	283	107	291	123
ENSG00000196850	PPTC7	"PTC7 protein phosphatase homolog"	491	214	754	278	420	291	563	314	429	380
ENSG00000196865	NHLRC2	"NHL repeat containing 2"	1373	561	1829	650	1334	645	1539	759	1310	834
ENSG00000196890	HIST3H2BB	"histone cluster 3 H2B family member b"	1496	329	1537	412	1599	572	1453	528	1723	590
ENSG00000196911	KPNA5	"karyopherin subunit alpha 5"	474	160	498	197	520	233	477	231	541	253
ENSG00000196914	ARHGEF12	"Rho guanine nucleotide exchange factor 12"	2338	1065	2783	1275	2518	1068	2591	1108	2744	1198
ENSG00000196922	ZNF252P	"zinc finger protein 252, pseudogene"	707	355	744	379	729	420	765	403	826	378
ENSG00000196923	PDLIM7	"PDZ and LIM domain 7"	1365	601	1262	615	1343	472	1217	557	1329	576
ENSG00000196924	FLNA	"filamin A"	16887	15422	17983	15495	18827	9771	18164	10627	19129	10855
ENSG00000196935	SRGAP1	"SLIT-ROBO Rho GTPase activating protein 1"	381	267	467	350	310	238	280	271	322	334
ENSG00000196937	FAM3C	"family with sequence similarity 3 member C"	1842	664	2014	869	1975	829	2082	969	2050	951
ENSG00000196943	NOP9	"NOP9 nucleolar protein"	1997	1304	1824	1329	2134	940	2667	1031	2311	1070
ENSG00000196950	SLC39A10	"solute carrier family 39 member 10"	1877	868	1944	1053	2063	1122	2317	1133	2087	1138
ENSG00000196954	CASP4	"caspase 4"	1225	284	1163	393	1176	442	730	429	1180	422
ENSG00000196961	AP2A1	"adaptor related protein complex 2 alpha 1 subunit"	2180	1577	2277	1655	2303	1200	2585	1187	2408	1264
ENSG00000196975	ANXA4	"annexin A4"	2003	982	2081	1270	2208	1432	2476	1527	2334	1664
ENSG00000196976	LAGE3	"L antigen family member 3"	214	151	221	178	205	171	386	167	233	187
ENSG00000196981	WDR5B	"WD repeat domain 5B"	295	93	309	129	260	145	266	149	297	155
ENSG00000196998	WDR45	"WD repeat domain 45"	533	359	573	448	484	392	563	422	536	406
ENSG00000197006	METTL9	"methyltransferase like 9"	2229	749	2329	923	2282	1106	2082	1098	2462	1070
ENSG00000197008	ZNF138	"zinc finger protein 138"	354	71	368	83	360	124	219	100	410	113
ENSG00000197016	ZNF470	"zinc finger protein 470"	466	180	573	194	422	165	382	181	472	210
ENSG00000197020	ZNF100	"zinc finger protein 100"	993	263	1049	309	1024	477	839	444	1053	400
ENSG00000197021	CXorf40B	"chromosome X open reading frame 40B"	305	148	328	176	323	143	351	154	351	165
ENSG00000197024	ZNF398	"zinc finger protein 398"	821	336	819	388	788	393	831	336	752	327
ENSG00000197037	ZSCAN25	"zinc finger and SCAN domain containing 25"	945	508	999	612	1019	448	1083	496	1050	450
ENSG00000197043	ANXA6	"annexin A6"	6506	2747	6115	2747	6846	2537	8175	2616	7411	2573
ENSG00000197045	GMFB	"glia maturation factor beta"	2437	929	2593	1250	2613	1534	2890	1490	2734	1591
ENSG00000197050	ZNF420	"zinc finger protein 420"	167	75	185	78	181	93	237	98	195	107
ENSG00000197056	ZMYM1	"zinc finger MYM-type containing 1"	1194	397	1258	495	1350	488	1293	495	1408	529
ENSG00000197061	HIST1H4C	"histone cluster 1 H4 family member c"	4332	1172	4364	1601	5010	2052	5236	1922	5629	2076
ENSG00000197063	MAFG	"MAF bZIP transcription factor G"	828	742	843	909	853	664	1062	658	786	706
ENSG00000197070	ARRDC1	"arrestin domain containing 1"	190	122	212	129	195	111	193	106	192	140
ENSG00000197077	KIAA1671	"KIAA1671"	2065	1179	2541	1306	1955	842	2069	957	2052	1034
ENSG00000197081	IGF2R	"insulin like growth factor 2 receptor"	7177	5689	9681	6346	7292	4008	8154	4560	7657	5041
ENSG00000197102	DYNC1H1	"dynein cytoplasmic 1 heavy chain 1"	11708	9583	17519	10796	12072	6846	14679	7733	13104	9052
ENSG00000197111	PCBP2	"poly(rC) binding protein 2"	4145	1190	6492	1563	3320	1335	2498	1750	3209	2288
ENSG00000197114	ZGPAT	"zinc finger CCCH-type and G-patch domain containing"	230	169	210	160	256	122	268	112	278	112
ENSG00000197119	SLC25A29	"solute carrier family 25 member 29"	167	119	175	155	169	122	230	123	178	119
ENSG00000197121	PGAP1	"post-GPI attachment to proteins 1"	646	200	918	282	659	320	697	315	687	349
ENSG00000197122	SRC	"SRC proto-oncogene, non-receptor tyrosine kinase"	702	587	916	755	695	464	870	513	643	468
ENSG00000197128	ZNF772	"zinc finger protein 772"	551	255	615	257	605	275	690	277	656	293
ENSG00000197134	ZNF257	"zinc finger protein 257"	361	102	376	136	434	180	379	165	477	199
ENSG00000197136	PCNX3	"pecanex homolog 3"	1754	1467	1818	1429	1712	881	2266	994	1709	1025
ENSG00000197142	ACSL5	"acyl-CoA synthetase long chain family member 5"	169	150	184	172	168	199	209	196	175	208
ENSG00000197147	LRRC8B	"leucine rich repeat containing 8 VRAC subunit B"	1105	377	1230	464	1083	494	1122	499	1103	502
ENSG00000197150	ABCB8	"ATP binding cassette subfamily B member 8"	688	545	654	565	767	441	882	436	744	432
ENSG00000197157	SND1	"staphylococcal nuclease and tudor domain containing 1"	12154	6902	12900	7617	12930	5931	14680	6191	13213	6252
ENSG00000197165	SULT1A2	"sulfotransferase family 1A member 2"	222	109	218	147	274	118	276	129	269	122
ENSG00000197170	PSMD12	"proteasome 26S subunit, non-ATPase 12"	2059	947	2603	1079	2093	1027	2723	1215	2092	1218
ENSG00000197183	NOL4L	"nucleolar protein 4 like"	1585	909	1642	956	1495	706	1540	825	1519	834
ENSG00000197217	ENTPD4	"ectonucleoside triphosphate diphosphohydrolase 4"	1992	807	2092	908	2022	832	1909	941	2242	824
ENSG00000197223	C1D	"C1D nuclear receptor corepressor"	535	123	443	183	584	279	580	269	550	292
ENSG00000197226	TBC1D9B	"TBC1 domain family member 9B"	2747	2070	2808	1902	2876	1326	3284	1342	3007	1408
ENSG00000197238	HIST1H4J	"histone cluster 1 H4 family member j"	2702	405	2601	567	2793	1077	2853	1145	2933	1011
ENSG00000197249	SERPINA1	"serpin family A member 1"	78866	20341	73186	23286	81961	27969	74512	27131	83967	28112
ENSG00000197256	KANK2	"KN motif and ankyrin repeat domains 2"	822	411	726	375	863	300	876	290	837	330
ENSG00000197265	GTF2E2	"general transcription factor IIE subunit 2"	1529	451	1548	487	1588	627	1330	577	1680	565
ENSG00000197275	RAD54B	"RAD54 homolog B (S. cerevisiae)"	352	109	294	111	405	148	366	134	381	119
ENSG00000197296	FITM2	"fat storage inducing transmembrane protein 2"	447	251	549	237	497	249	556	285	488	274
ENSG00000197299	BLM	"Bloom syndrome RecQ like helicase"	2099	697	2121	756	2293	755	1926	782	2450	749
ENSG00000197302	ZNF720	"zinc finger protein 720"	307	111	446	156	353	160	346	185	339	176
ENSG00000197312	DDI2	"DNA damage inducible 1 homolog 2"	2864	1588	3623	1747	2840	1526	4095	1567	3127	1755
ENSG00000197321	SVIL	"supervillin"	603	473	782	429	623	335	596	343	699	362
ENSG00000197323	TRIM33	"tripartite motif containing 33"	3354	1281	3699	1366	3532	1323	3002	1584	3580	1498
ENSG00000197324	LRP10	"LDL receptor related protein 10"	1405	1570	1447	1588	1479	1262	1845	1300	1508	1351
ENSG00000197329	PELI1	"pellino E3 ubiquitin protein ligase 1"	1143	408	1170	467	1194	519	1144	486	1152	555
ENSG00000197343	ZNF655	"zinc finger protein 655"	1827	691	1985	825	1942	837	1776	938	1973	916
ENSG00000197345	MRPL21	"mitochondrial ribosomal protein L21"	2008	610	2005	761	2074	818	1806	822	2336	802
ENSG00000197355	UAP1L1	"UDP-N-acetylglucosamine pyrophosphorylase 1 like 1"	818	965	895	1032	949	763	730	869	800	890
ENSG00000197362	ZNF786	"zinc finger protein 786"	312	166	294	180	276	112	362	139	276	131
ENSG00000197372	ZNF675	"zinc finger protein 675"	666	176	640	213	702	225	486	229	665	230
ENSG00000197375	SLC22A5	"solute carrier family 22 member 5"	157	74	142	103	147	100	159	93	139	106
ENSG00000197381	ADARB1	"adenosine deaminase, RNA specific B1"	261	121	314	153	279	130	226	136	271	145
ENSG00000197386	HTT	"huntingtin"	5062	2943	6591	3177	5059	2175	5310	2456	5312	2864
ENSG00000197409	HIST1H3D	"histone cluster 1 H3 family member d"	3747	724	3548	905	4033	1139	3112	1208	4108	1232
ENSG00000197410	DCHS2	"dachsous cadherin-related 2"	777	563	967	635	828	418	890	455	921	516
ENSG00000197429	IPP	"intracisternal A particle-promoted polypeptide"	226	157	312	189	297	153	345	125	279	170
ENSG00000197448	GSTK1	"glutathione S-transferase kappa 1"	2283	752	2133	967	2277	1032	2017	1111	2380	1175
ENSG00000197451	HNRNPAB	"heterogeneous nuclear ribonucleoprotein A/B"	6886	2588	6633	2945	7143	2535	6825	2667	7737	2697
ENSG00000197457	STMN3	"stathmin 3"	288	154	313	147	299	124	310	146	344	132
ENSG00000197461	PDGFA	"platelet derived growth factor subunit A"	223	160	245	167	270	158	273	171	273	165
ENSG00000197472	ZNF695	"zinc finger protein 695"	475	183	493	191	504	207	465	215	550	210
ENSG00000197498	RPF2	"ribosome production factor 2 homolog"	3941	1052	3784	1252	3983	1381	3199	1467	4314	1395
ENSG00000197530	MIB2	"mindbomb E3 ubiquitin protein ligase 2"	658	523	655	551	696	289	727	366	681	319
ENSG00000197535	MYO5A	"myosin VA"	524	239	609	298	484	216	532	247	520	277
ENSG00000197548	ATG7	"autophagy related 7"	987	658	989	693	1070	630	1345	599	1136	596
ENSG00000197555	SIPA1L1	"signal induced proliferation associated 1 like 1"	1050	533	1226	514	1013	430	1137	454	1057	555
ENSG00000197562	RAB40C	"RAB40C, member RAS oncogene family"	377	243	387	302	419	213	455	216	462	198
ENSG00000197563	PIGN	"phosphatidylinositol glycan anchor biosynthesis class N"	581	252	580	278	576	337	732	281	609	325
ENSG00000197566	ZNF624	"zinc finger protein 624"	257	88	309	106	240	108	230	107	245	107
ENSG00000197579	TOPORS	"TOP1 binding arginine/serine rich protein"	1027	263	979	289	1044	298	762	384	1076	351
ENSG00000197586	ENTPD6	"ectonucleoside triphosphate diphosphohydrolase 6 (putative)"	1924	1177	1749	1211	2120	1021	2132	980	2146	1004
ENSG00000197594	ENPP1	"ectonucleotide pyrophosphatase/phosphodiesterase 1"	6139	2228	6734	2695	6009	2619	5783	2686	6287	2513
ENSG00000197603	C5orf42	"chromosome 5 open reading frame 42"	715	355	913	430	812	404	657	410	793	415
ENSG00000197608	ZNF841	"zinc finger protein 841"	527	202	705	252	594	222	382	239	558	217
ENSG00000197619	ZNF615	"zinc finger protein 615"	182	112	212	93	213	113	214	105	219	108
ENSG00000197622	CDC42SE1	"CDC42 small effector 1"	2182	1024	2199	1241	2413	1156	2296	1224	2436	1160
ENSG00000197635	DPP4	"dipeptidyl peptidase 4"	6945	3172	6902	3558	7390	3999	5364	4105	7142	4109
ENSG00000197694	SPTAN1	"spectrin alpha, non-erythrocytic 1"	11745	9071	14167	9442	12724	6416	12559	6995	13525	7236
ENSG00000197696	NMB	"neuromedin B"	221	96	220	95	234	140	310	127	236	124
ENSG00000197702	PARVA	"parvin alpha"	266	152	253	190	252	127	233	166	262	182
ENSG00000197712	FAM114A1	"family with sequence similarity 114 member A1"	2041	1000	1979	1021	2079	1032	2068	1016	2052	1031
ENSG00000197713	RPE	"ribulose-5-phosphate-3-epimerase"	1558	496	1528	572	1635	644	1550	677	1798	656
ENSG00000197714	ZNF460	"zinc finger protein 460"	2055	1455	3089	1890	2036	1380	2378	1493	2290	1768
ENSG00000197724	PHF2	"PHD finger protein 2"	466	337	516	335	545	225	570	225	540	267
ENSG00000197728	RPS26	"ribosomal protein S26"	12299	1151	10842	1466	11568	2200	5102	2292	11621	2251
ENSG00000197746	PSAP	"prosaposin"	19122	13628	19506	14781	21629	12948	28700	12970	22760	13542
ENSG00000197747	S100A10	"S100 calcium binding protein A10"	3822	869	3560	1065	4008	1727	2563	1760	4181	1778
ENSG00000197756	RPL37A	"ribosomal protein L37a"	19930	4696	20284	6194	22208	10167	21097	9523	23730	10016
ENSG00000197771	MCMBP	"minichromosome maintenance complex binding protein"	2689	956	2732	1045	2763	1189	2812	1165	2905	1232
ENSG00000197774	EME2	"essential meiotic structure-specific endonuclease subunit 2"	232	243	188	211	209	137	248	166	206	175
ENSG00000197779	ZNF81	"zinc finger protein 81"	252	104	273	116	223	105	232	130	227	136
ENSG00000197780	TAF13	"TATA-box binding protein associated factor 13"	254	164	306	254	273	300	505	271	265	292
ENSG00000197782	ZNF780A	"zinc finger protein 780A"	515	321	555	332	561	386	736	365	621	409
ENSG00000197785	ATAD3A	"ATPase family, AAA domain containing 3A"	2090	1528	2143	1462	2397	1015	2478	1016	2350	1021
ENSG00000197798	FAM118B	"family with sequence similarity 118 member B"	452	179	500	213	502	248	406	247	482	206
ENSG00000197818	SLC9A8	"solute carrier family 9 member A8"	467	275	537	333	463	278	537	248	473	290
ENSG00000197822	OCLN	"occludin"	483	244	504	265	532	306	471	354	478	343
ENSG00000197837	HIST4H4	"histone cluster 4 H4"	1394	412	1451	532	1738	572	1713	574	2079	573
ENSG00000197841	ZNF181	"zinc finger protein 181"	271	76	275	107	277	105	222	124	244	112
ENSG00000197857	ZNF44	"zinc finger protein 44"	327	146	360	173	367	183	393	182	352	172
ENSG00000197858	GPAA1	"glycosylphosphatidylinositol anchor attachment 1"	1116	779	1132	831	1176	589	1476	594	1261	671
ENSG00000197860	SGTB	"small glutamine rich tetratricopeptide repeat containing beta"	872	368	1007	388	1005	468	808	414	975	406
ENSG00000197879	MYO1C	"myosin IC"	2039	1365	2122	1471	2199	1098	2105	1131	2098	1092
ENSG00000197885	NKIRAS1	"NFKB inhibitor interacting Ras like 1"	747	217	864	277	815	305	622	279	882	328
ENSG00000197892	KIF13B	"kinesin family member 13B"	1937	1611	2066	1694	2074	1096	2247	1172	2284	1303
ENSG00000197894	ADH5	"alcohol dehydrogenase 5 (class III), chi polypeptide"	4995	2282	4932	2520	5624	2986	7043	2887	6108	2963
ENSG00000197903	HIST1H2BK	"histone cluster 1 H2B family member k"	10661	1636	10249	2121	11213	3235	9435	3228	11603	3356
ENSG00000197905	TEAD4	"TEA domain transcription factor 4"	529	326	509	385	526	253	595	258	524	278
ENSG00000197912	SPG7	"SPG7, paraplegin matrix AAA peptidase subunit"	897	710	979	732	1020	491	1198	566	1117	545
ENSG00000197930	ERO1A	"endoplasmic reticulum oxidoreductase 1 alpha"	1924	654	2261	803	2010	866	1914	861	1943	907
ENSG00000197933	ZNF823	"zinc finger protein 823"	361	139	341	166	350	190	327	208	408	168
ENSG00000197948	FCHSD1	"FCH and double SH3 domains 1"	195	159	193	145	199	97	169	111	171	122
ENSG00000197951	ZNF71	"zinc finger protein 71"	610	364	670	359	662	313	659	306	629	359
ENSG00000197956	S100A6	"S100 calcium binding protein A6"	1891	861	1756	1012	1947	1436	1413	1376	1847	1322
ENSG00000197958	RPL12	"ribosomal protein L12"	25448	4846	26052	6261	26995	8807	19695	8765	27531	8676
ENSG00000197961	ZNF121	"zinc finger protein 121"	1489	570	1580	617	1526	658	1405	675	1675	652
ENSG00000197965	MPZL1	"myelin protein zero like 1"	4139	1513	4306	1870	4469	1890	4375	2028	4658	2086
ENSG00000197969	VPS13A	"vacuolar protein sorting 13 homolog A"	2956	1336	3727	1573	2963	1379	3086	1496	3129	1737
ENSG00000197977	ELOVL2	"ELOVL fatty acid elongase 2"	2965	881	3027	1106	3148	1358	2515	1404	3114	1388
ENSG00000197982	C1orf122	"chromosome 1 open reading frame 122"	332	256	350	291	316	205	400	188	346	210
ENSG00000197989	SNHG12	"small nucleolar RNA host gene 12"	901	313	840	377	944	417	842	465	964	468
ENSG00000198000	NOL8	"nucleolar protein 8"	1139	373	1265	465	1163	455	997	483	1156	530
ENSG00000198001	IRAK4	"interleukin 1 receptor associated kinase 4"	475	250	530	264	535	274	514	272	518	271
ENSG00000198015	MRPL42	"mitochondrial ribosomal protein L42"	4540	1071	4533	1351	4854	1768	3915	1802	4878	1755
ENSG00000198018	ENTPD7	"ectonucleoside triphosphate diphosphohydrolase 7"	1277	731	1598	790	1325	705	1296	718	1354	700
